Name,Type,admin1Name,Ownership,Latitude,Longitude
Dembi Dollo Compernsive Specialized Hospital #44,Hospital,Oromia,Public/Government,8.564316000000002,34.850909
Inemay Gemer Health Post #44,Health Post,Oromia,Public/Government,9.495818,35.687081
Danecho Health Post #44,Health Post,SNNP,Public/Government,8.017708599999999,38.3056212
Sibu Ebicha Health Post #44,Health Post,Oromia,Public/Government,9.288834,35.655077
Ynesa Lmrt Health Post #44,Health Post,Amhara,Public/Government,11.4492549,37.1962624
Tach Arisho Health Post #44,Health Post,SNNP,Public/Government,7.3295489,38.0383114
Hurumu Jibat Health Post #44,Health Post,Oromia,Public/Government,8.657993,37.474467
Geshe Health Post #44,Health Post,Oromia,Public/Government,8.1503956,36.5240386
Wachu Woltane Health Post #44,Health Post,Oromia,Public/Government,9.176578,40.992046
Elemo Health Center #44,Health Center,Oromia,Public/Government,8.5083168,35.8590455
Hidi Health Center #44,Health Center,Oromia,Public/Government,8.8338668,39.1252939
Balle Dorani Health Center #44,Health Center,Oromia,Public/Government,7.1290057,40.5577225
Feresbet Primery Hospital #44,Hospital,Amhara,Public/Government,10.8994161,37.6470263
Megele 29 Health Post #44,Health Post,Benishangul Gumz,Public/Government,10.0842623,34.5903978
Sorya  Health Post #44,Health Post,Tigray,Public/Government,12.425567,39.337735
Sugelitinen Health Post #44,Health Post,Benishangul Gumz,Public/Government,10.7598954,34.8115473
Hintsa Health Post #44,Health Post,Tigray,Public/Government,13.3565836,39.2172353
Dishi Geter Health Post #44,Health Post,South West Ethiopia,Public/Government,7.0023845,36.2327421
May Kuhli Health Center #44,Health Center,Tigray,Public/Government,14.257291,37.7728677
Gerhu Srnay Health Center #44,Health Center,Tigray,Public/Government,14.535671,39.2139197
Jidane Health Post #44,Health Post,Somali,Public/Government,9.6899514,41.8585267
Qaydar Health Post #44,Health Post,Somali,Public/Government,9.1503392,43.2700045
Legge Oda Mirga Health Post #45,Health Post,Dire Dawa,Public/Government,9.5338067,41.8904739
Mudi Aneno Health Post #45,Health Post,Dire Dawa,Public/Government,9.6825039,41.9489291
Abubeker Muti Health Post #45,Health Post,Harari,Public/Government,9.3865474,42.1541001
Kirkire Health Post #45,Health Post,Dire Dawa,Public/Government,9.5617812,41.7849778
Awoberkele Comprehensive Health Post #45,Health Post,Harari,Public/Government,9.3579552,42.1487323
Efoyita Health Center #45,Health Center,Addis Ababa,Public/Government,9.0380021,38.8151171
Addis Ketema Health Center #45,Health Center,Dire Dawa,Public/Government,9.6254558,41.9101215
Bokoji Primary Hospital #45,Hospital,Oromia,Public/Government,7.588732999999999,39.298232
Dembi Dollo Compernsive Specialized Hospital #45,Hospital,Oromia,Public/Government,8.565316000000003,34.851909
Inemay Gemer Health Post #45,Health Post,Oromia,Public/Government,9.496818,35.688081
Danecho Health Post #45,Health Post,SNNP,Public/Government,8.0187086,38.3066212
Sibu Ebicha Health Post #45,Health Post,Oromia,Public/Government,9.289834,35.656077
Ynesa Lmrt Health Post #45,Health Post,Amhara,Public/Government,11.4502549,37.1972624
Tach Arisho Health Post #45,Health Post,SNNP,Public/Government,7.330548899999999,38.0393114
Hurumu Jibat Health Post #45,Health Post,Oromia,Public/Government,8.658993,37.475467
Geshe Health Post #45,Health Post,Oromia,Public/Government,8.1513956,36.5250386
Wachu Woltane Health Post #45,Health Post,Oromia,Public/Government,9.177578,40.993046
Elemo Health Center #45,Health Center,Oromia,Public/Government,8.5093168,35.8600455
Hidi Health Center #45,Health Center,Oromia,Public/Government,8.8348668,39.1262939
Balle Dorani Health Center #45,Health Center,Oromia,Public/Government,7.1300057,40.5587225
Feresbet Primery Hospital #45,Hospital,Amhara,Public/Government,10.9004161,37.6480263
Megele 29 Health Post #45,Health Post,Benishangul Gumz,Public/Government,10.0852623,34.5913978
Sorya  Health Post #45,Health Post,Tigray,Public/Government,12.426567,39.338735
Sugelitinen Health Post #45,Health Post,Benishangul Gumz,Public/Government,10.7608954,34.8125473
Hintsa Health Post #45,Health Post,Tigray,Public/Government,13.3575836,39.2182353
Dishi Geter Health Post #45,Health Post,South West Ethiopia,Public/Government,7.003384499999999,36.23374209999999
May Kuhli Health Center #45,Health Center,Tigray,Public/Government,14.258291,37.7738677
Gerhu Srnay Health Center #45,Health Center,Tigray,Public/Government,14.536671,39.2149197
Jidane Health Post #45,Health Post,Somali,Public/Government,9.6909514,41.8595267
Qaydar Health Post #45,Health Post,Somali,Public/Government,9.1513392,43.2710045
Legge Oda Mirga Health Post #46,Health Post,Dire Dawa,Public/Government,9.5348067,41.8914739
Mudi Aneno Health Post #46,Health Post,Dire Dawa,Public/Government,9.6835039,41.9499291
Abubeker Muti Health Post #46,Health Post,Harari,Public/Government,9.3875474,42.1551001
Kirkire Health Post #46,Health Post,Dire Dawa,Public/Government,9.5627812,41.785977800000005
Awoberkele Comprehensive Health Post #46,Health Post,Harari,Public/Government,9.3589552,42.1497323
Efoyita Health Center #46,Health Center,Addis Ababa,Public/Government,9.0390021,38.8161171
Addis Ketema Health Center #46,Health Center,Dire Dawa,Public/Government,9.6264558,41.9111215
Bokoji Primary Hospital #46,Hospital,Oromia,Public/Government,7.589733,39.299232
Dembi Dollo Compernsive Specialized Hospital #46,Hospital,Oromia,Public/Government,8.566316000000002,34.852909000000004
Inemay Gemer Health Post #46,Health Post,Oromia,Public/Government,9.497818,35.689081
Danecho Health Post #46,Health Post,SNNP,Public/Government,8.0197086,38.3076212
Sibu Ebicha Health Post #46,Health Post,Oromia,Public/Government,9.290834,35.657077
Ynesa Lmrt Health Post #46,Health Post,Amhara,Public/Government,11.4512549,37.1982624
Tach Arisho Health Post #46,Health Post,SNNP,Public/Government,7.3315489,38.0403114
Hurumu Jibat Health Post #46,Health Post,Oromia,Public/Government,8.659993,37.476467
Geshe Health Post #46,Health Post,Oromia,Public/Government,8.1523956,36.5260386
Wachu Woltane Health Post #46,Health Post,Oromia,Public/Government,9.178578,40.994046
Elemo Health Center #46,Health Center,Oromia,Public/Government,8.5103168,35.8610455
Hidi Health Center #46,Health Center,Oromia,Public/Government,8.8358668,39.127293900000005
Balle Dorani Health Center #46,Health Center,Oromia,Public/Government,7.1310057,40.5597225
Feresbet Primery Hospital #46,Hospital,Amhara,Public/Government,10.9014161,37.6490263
Megele 29 Health Post #46,Health Post,Benishangul Gumz,Public/Government,10.0862623,34.5923978
Sorya  Health Post #46,Health Post,Tigray,Public/Government,12.427567,39.339735000000005
Sugelitinen Health Post #46,Health Post,Benishangul Gumz,Public/Government,10.7618954,34.8135473
Hintsa Health Post #46,Health Post,Tigray,Public/Government,13.3585836,39.2192353
Dishi Geter Health Post #46,Health Post,South West Ethiopia,Public/Government,7.0043845,36.2347421
May Kuhli Health Center #46,Health Center,Tigray,Public/Government,14.259291,37.7748677
Gerhu Srnay Health Center #46,Health Center,Tigray,Public/Government,14.537671,39.2159197
Jidane Health Post #46,Health Post,Somali,Public/Government,9.6919514,41.8605267
Qaydar Health Post #46,Health Post,Somali,Public/Government,9.1523392,43.2720045
Legge Oda Mirga Health Post #47,Health Post,Dire Dawa,Public/Government,9.5358067,41.8924739
Mudi Aneno Health Post #47,Health Post,Dire Dawa,Public/Government,9.6845039,41.9509291
Abubeker Muti Health Post #47,Health Post,Harari,Public/Government,9.3885474,42.1561001
Kirkire Health Post #47,Health Post,Dire Dawa,Public/Government,9.5637812,41.7869778
Awoberkele Comprehensive Health Post #47,Health Post,Harari,Public/Government,9.3599552,42.1507323
Efoyita Health Center #47,Health Center,Addis Ababa,Public/Government,9.0400021,38.8171171
Addis Ketema Health Center #47,Health Center,Dire Dawa,Public/Government,9.6274558,41.9121215
Bokoji Primary Hospital #47,Hospital,Oromia,Public/Government,7.590733,39.300232
Dembi Dollo Compernsive Specialized Hospital #47,Hospital,Oromia,Public/Government,8.567316000000002,34.853909
Inemay Gemer Health Post #47,Health Post,Oromia,Public/Government,9.498818,35.690081
Danecho Health Post #47,Health Post,SNNP,Public/Government,8.020708599999999,38.3086212
Sibu Ebicha Health Post #47,Health Post,Oromia,Public/Government,9.291834,35.658077
Ynesa Lmrt Health Post #47,Health Post,Amhara,Public/Government,11.4522549,37.1992624
Tach Arisho Health Post #47,Health Post,SNNP,Public/Government,7.3325489,38.0413114
Hurumu Jibat Health Post #47,Health Post,Oromia,Public/Government,8.660993,37.477467
Geshe Health Post #47,Health Post,Oromia,Public/Government,8.1533956,36.5270386
Wachu Woltane Health Post #47,Health Post,Oromia,Public/Government,9.179578,40.995046
Elemo Health Center #47,Health Center,Oromia,Public/Government,8.5113168,35.8620455
Hidi Health Center #47,Health Center,Oromia,Public/Government,8.8368668,39.1282939
Balle Dorani Health Center #47,Health Center,Oromia,Public/Government,7.132005700000001,40.5607225
Feresbet Primery Hospital #47,Hospital,Amhara,Public/Government,10.9024161,37.6500263
Megele 29 Health Post #47,Health Post,Benishangul Gumz,Public/Government,10.0872623,34.5933978
Sorya  Health Post #47,Health Post,Tigray,Public/Government,12.428567,39.340735
Sugelitinen Health Post #47,Health Post,Benishangul Gumz,Public/Government,10.7628954,34.8145473
Hintsa Health Post #47,Health Post,Tigray,Public/Government,13.3595836,39.2202353
Dishi Geter Health Post #47,Health Post,South West Ethiopia,Public/Government,7.0053845,36.2357421
May Kuhli Health Center #47,Health Center,Tigray,Public/Government,14.260291,37.7758677
Gerhu Srnay Health Center #47,Health Center,Tigray,Public/Government,14.538671,39.2169197
Jidane Health Post #47,Health Post,Somali,Public/Government,9.6929514,41.8615267
Qaydar Health Post #47,Health Post,Somali,Public/Government,9.1533392,43.2730045
Legge Oda Mirga Health Post #48,Health Post,Dire Dawa,Public/Government,9.5368067,41.8934739
Mudi Aneno Health Post #48,Health Post,Dire Dawa,Public/Government,9.6855039,41.9519291
Abubeker Muti Health Post #48,Health Post,Harari,Public/Government,9.3895474,42.1571001
Kirkire Health Post #48,Health Post,Dire Dawa,Public/Government,9.5647812,41.7879778
Awoberkele Comprehensive Health Post #48,Health Post,Harari,Public/Government,9.3609552,42.1517323
Efoyita Health Center #48,Health Center,Addis Ababa,Public/Government,9.0410021,38.8181171
Addis Ketema Health Center #48,Health Center,Dire Dawa,Public/Government,9.6284558,41.9131215
Bokoji Primary Hospital #48,Hospital,Oromia,Public/Government,7.591733,39.301232
Dembi Dollo Compernsive Specialized Hospital #48,Hospital,Oromia,Public/Government,8.568316000000003,34.854909
Inemay Gemer Health Post #48,Health Post,Oromia,Public/Government,9.499818,35.691081
Danecho Health Post #48,Health Post,SNNP,Public/Government,8.0217086,38.3096212
Sibu Ebicha Health Post #48,Health Post,Oromia,Public/Government,9.292834,35.659077
Ynesa Lmrt Health Post #48,Health Post,Amhara,Public/Government,11.4532549,37.2002624
Tach Arisho Health Post #48,Health Post,SNNP,Public/Government,7.333548899999999,38.0423114
Hurumu Jibat Health Post #48,Health Post,Oromia,Public/Government,8.661993,37.478467
Geshe Health Post #48,Health Post,Oromia,Public/Government,8.1543956,36.5280386
Wachu Woltane Health Post #48,Health Post,Oromia,Public/Government,9.180578,40.996046
Elemo Health Center #48,Health Center,Oromia,Public/Government,8.5123168,35.8630455
Hidi Health Center #48,Health Center,Oromia,Public/Government,8.8378668,39.1292939
Balle Dorani Health Center #48,Health Center,Oromia,Public/Government,7.1330057,40.5617225
Feresbet Primery Hospital #48,Hospital,Amhara,Public/Government,10.9034161,37.6510263
Megele 29 Health Post #48,Health Post,Benishangul Gumz,Public/Government,10.0882623,34.5943978
Sorya  Health Post #48,Health Post,Tigray,Public/Government,12.429567,39.341735
Sugelitinen Health Post #48,Health Post,Benishangul Gumz,Public/Government,10.7638954,34.8155473
Hintsa Health Post #48,Health Post,Tigray,Public/Government,13.3605836,39.2212353
Dishi Geter Health Post #48,Health Post,South West Ethiopia,Public/Government,7.006384499999999,36.2367421
May Kuhli Health Center #48,Health Center,Tigray,Public/Government,14.261291,37.7768677
Gerhu Srnay Health Center #48,Health Center,Tigray,Public/Government,14.539671,39.2179197
Jidane Health Post #48,Health Post,Somali,Public/Government,9.6939514,41.8625267
Qaydar Health Post #48,Health Post,Somali,Public/Government,9.1543392,43.2740045
Legge Oda Mirga Health Post #49,Health Post,Dire Dawa,Public/Government,9.5378067,41.8944739
Mudi Aneno Health Post #49,Health Post,Dire Dawa,Public/Government,9.6865039,41.9529291
Abubeker Muti Health Post #49,Health Post,Harari,Public/Government,9.3905474,42.1581001
Kirkire Health Post #49,Health Post,Dire Dawa,Public/Government,9.5657812,41.788977800000005
Awoberkele Comprehensive Health Post #49,Health Post,Harari,Public/Government,9.3619552,42.1527323
Efoyita Health Center #49,Health Center,Addis Ababa,Public/Government,9.0420021,38.8191171
Addis Ketema Health Center #49,Health Center,Dire Dawa,Public/Government,9.6294558,41.9141215
Bokoji Primary Hospital #49,Hospital,Oromia,Public/Government,7.592733,39.302232
Dembi Dollo Compernsive Specialized Hospital #49,Hospital,Oromia,Public/Government,8.569316000000002,34.855909000000004
Inemay Gemer Health Post #49,Health Post,Oromia,Public/Government,9.500818,35.692081
Danecho Health Post #49,Health Post,SNNP,Public/Government,8.0227086,38.3106212
Sibu Ebicha Health Post #49,Health Post,Oromia,Public/Government,9.293834,35.660077
Ynesa Lmrt Health Post #49,Health Post,Amhara,Public/Government,11.4542549,37.201262400000005
Tach Arisho Health Post #49,Health Post,SNNP,Public/Government,7.3345489,38.0433114
Hurumu Jibat Health Post #49,Health Post,Oromia,Public/Government,8.662993,37.479467
Geshe Health Post #49,Health Post,Oromia,Public/Government,8.1553956,36.5290386
Wachu Woltane Health Post #49,Health Post,Oromia,Public/Government,9.181578,40.997046000000005
Elemo Health Center #49,Health Center,Oromia,Public/Government,8.5133168,35.8640455
Hidi Health Center #49,Health Center,Oromia,Public/Government,8.8388668,39.130293900000005
Balle Dorani Health Center #49,Health Center,Oromia,Public/Government,7.1340057,40.5627225
Feresbet Primery Hospital #49,Hospital,Amhara,Public/Government,10.9044161,37.6520263
Megele 29 Health Post #49,Health Post,Benishangul Gumz,Public/Government,10.0892623,34.5953978
Sorya  Health Post #49,Health Post,Tigray,Public/Government,12.430567,39.342735000000005
Sugelitinen Health Post #49,Health Post,Benishangul Gumz,Public/Government,10.7648954,34.8165473
Hintsa Health Post #49,Health Post,Tigray,Public/Government,13.3615836,39.2222353
Dishi Geter Health Post #49,Health Post,South West Ethiopia,Public/Government,7.0073845,36.2377421
May Kuhli Health Center #49,Health Center,Tigray,Public/Government,14.262291,37.7778677
Gerhu Srnay Health Center #49,Health Center,Tigray,Public/Government,14.540671,39.2189197
Jidane Health Post #49,Health Post,Somali,Public/Government,9.6949514,41.8635267
Qaydar Health Post #49,Health Post,Somali,Public/Government,9.1553392,43.2750045
Legge Oda Mirga Health Post #50,Health Post,Dire Dawa,Public/Government,9.5388067,41.8954739
Mudi Aneno Health Post #50,Health Post,Dire Dawa,Public/Government,9.6875039,41.9539291
Abubeker Muti Health Post #50,Health Post,Harari,Public/Government,9.3915474,42.1591001
Kirkire Health Post #50,Health Post,Dire Dawa,Public/Government,9.5667812,41.7899778
Awoberkele Comprehensive Health Post #50,Health Post,Harari,Public/Government,9.3629552,42.1537323
Efoyita Health Center #50,Health Center,Addis Ababa,Public/Government,9.0430021,38.8201171
Addis Ketema Health Center #50,Health Center,Dire Dawa,Public/Government,9.6304558,41.9151215
Bokoji Primary Hospital #50,Hospital,Oromia,Public/Government,7.593733,39.303232
Dembi Dollo Compernsive Specialized Hospital #50,Hospital,Oromia,Public/Government,8.570316000000002,34.856909
Inemay Gemer Health Post #50,Health Post,Oromia,Public/Government,9.501818,35.693081
Danecho Health Post #50,Health Post,SNNP,Public/Government,8.023708599999999,38.3116212
Sibu Ebicha Health Post #50,Health Post,Oromia,Public/Government,9.294834,35.661077
Ynesa Lmrt Health Post #50,Health Post,Amhara,Public/Government,11.4552549,37.2022624
Tach Arisho Health Post #50,Health Post,SNNP,Public/Government,7.3355489,38.0443114
Hurumu Jibat Health Post #50,Health Post,Oromia,Public/Government,8.663993,37.480467
Geshe Health Post #50,Health Post,Oromia,Public/Government,8.1563956,36.5300386
Wachu Woltane Health Post #50,Health Post,Oromia,Public/Government,9.182578,40.998046
Elemo Health Center #50,Health Center,Oromia,Public/Government,8.5143168,35.8650455
Hidi Health Center #50,Health Center,Oromia,Public/Government,8.8398668,39.1312939
Balle Dorani Health Center #50,Health Center,Oromia,Public/Government,7.135005700000001,40.5637225
Feresbet Primery Hospital #50,Hospital,Amhara,Public/Government,10.9054161,37.6530263
Megele 29 Health Post #50,Health Post,Benishangul Gumz,Public/Government,10.0902623,34.5963978
Sorya  Health Post #50,Health Post,Tigray,Public/Government,12.431567,39.343735
Sugelitinen Health Post #50,Health Post,Benishangul Gumz,Public/Government,10.7658954,34.8175473
Hintsa Health Post #50,Health Post,Tigray,Public/Government,13.3625836,39.2232353
Dishi Geter Health Post #50,Health Post,South West Ethiopia,Public/Government,7.0083845,36.2387421
May Kuhli Health Center #50,Health Center,Tigray,Public/Government,14.263291,37.7788677
Gerhu Srnay Health Center #50,Health Center,Tigray,Public/Government,14.541671,39.2199197
Jidane Health Post #50,Health Post,Somali,Public/Government,9.6959514,41.8645267
Qaydar Health Post #50,Health Post,Somali,Public/Government,9.1563392,43.2760045
